Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000068903,SIRT2,80,-0.9137,134,-0.1122,180,0.35511,130,-0.1700,112,-0.4953,144,-0.0037,81,-0.8969,358,1.56619
ENSG00000128626,MRPS12,80,1.20813,19,-1.1046,25,-0.6671,54,0.52409,36,-0.1594,25,-0.7115,43,0.16522,36,-0.1367
ENSG00000128011,LRFN1,80,1.48108,7,-2.3108,23,-0.5913,28,-0.3095,43,0.55151,24,-0.4906,14,-1.2878,29,-0.2073
ENSG00000179134,SAMD4B,80,0.39832,116,1.03179,40,-0.7024,43,-0.5761,54,-0.3060,51,-0.3113,46,-0.4942,89,0.56474
ENSG00000006712,PAF1,874,4.60949,83,-0.5603,5,-4.4666,43,-1.5630,34,-2.1844,27,-2.2465,34,-1.8866,23,-2.4559
ENSG00000063322,MED29,80,-0.1168,90,0.07600,136,0.74355,58,-0.6226,104,0.40394,73,-0.2533,47,-0.9559,66,-0.4185
ENSG00000105193,RPS16,651,0.76377,677,0.83167,310,-0.4399,342,-0.2887,241,-0.9973,375,-0.1409,528,0.41105,493,0.29685
ENSG00000196235,SUPT5H,80,-0.2643,114,0.29149,119,0.37123,82,-0.2317,102,0.15172,67,-0.5377,94,-0.0176,86,-0.1508
ENSG00000105197,TIMM50,80,0.35832,54,-0.2787,66,0.04214,124,1.10403,63,-0.0461,36,-0.8795,47,-0.4807,46,-0.5195
ENSG00000176401,EID2B,80,1.31321,20,-0.9187,78,1.26212,12,-1.7376,39,0.13925,14,-1.4229,30,-0.3240,16,-1.2889
ENSG00000176396,EID2,80,-0.0419,53,-0.6904,155,1.05287,74,-0.1606,103,0.49482,61,-0.4652,41,-1.0776,49,-0.8151
ENSG00000105204,DYRK1B,80,1.27347,43,0.19757,13,-1.6466,37,-0.0114,32,-0.3330,37,-0.0286,31,-0.2922,40,0.10011
ENSG00000105202,FBL,80,0.93497,81,0.95060,18,-1.4407,40,-0.2055,38,-0.3782,49,0.11162,41,-0.1752,35,-0.4325
ENSG00000013275,PSMC4,80,0.20721,91,0.40902,84,0.27600,97,0.52384,62,-0.2620,45,-0.6804,40,-0.8880,82,0.24918
ENSG00000130758,MAP3K10,80,1.11373,18,-1.2948,40,-0.0444,36,-0.2070,43,0.09862,37,-0.1783,45,0.16022,26,-0.7158
ENSG00000174521,TTC9B,80,-0.8961,41,-1.9125,171,0.29193,158,0.16762,240,1.24921,161,0.19033,47,-1.6830,48,-1.6720
ENSG00000105221,AKT2,80,1.43889,62,0.96542,11,-1.6659,45,0.44108,25,-0.6200,27,-0.3517,25,-0.5035,18,-0.9470
ENSG00000105223,PLD3,80,-3.0734,273,-1.2660,748,0.30863,989,0.77516,851,0.71396,555,-0.1717,612,-0.0183,375,-0.7836
ENSG00000090013,BLVRB,80,0.68060,95,0.96898,44,-0.2872,49,-0.1139,37,-0.6684,74,0.54533,44,-0.3060,31,-0.8187
ENSG00000160460,SPTBN4,80,-0.0295,21,-2.0213,36,-1.2527,125,0.69175,128,1.04338,48,-0.8314,64,-0.3754,58,-0.5226
ENSG00000090006,LTBP4,80,1.31630,147,2.56226,6,-2.6503,29,-0.3849,19,-1.2396,13,-1.6103,16,-1.2783,21,-0.8330
ENSG00000105245,NUMBL,80,0.11100,77,0.04852,16,-2.3206,98,0.43187,112,0.91548,68,-0.1476,50,-0.6406,24,-1.7038
ENSG00000077312,SNRPA,80,1.16478,59,0.63555,23,-0.8389,36,-0.1663,36,-0.2284,31,-0.3925,40,-0.0162,24,-0.8015
ENSG00000167578,RAB4B,80,0.58798,36,-0.6784,70,0.36705,74,0.45067,54,-0.0594,61,0.14307,19,-1.6151,55,-0.0146
ENSG00000269858,EGLN2,80,0.14425,65,-0.1815,47,-0.6951,94,0.40574,80,0.19372,64,-0.2129,87,0.28024,54,-0.4845
ENSG00000167601,AXL,80,1.38174,44,0.34977,12,-1.5941,12,-1.5700,17,-1.3461,98,1.75611,21,-0.7780,36,0.02972
ENSG00000105323,HNRNPUL1,80,0.05565,175,1.38815,33,-1.3142,69,-0.1868,72,-0.1493,75,-0.0587,40,-1.0045,87,0.18117
ENSG00000142046,TMEM91,80,1.16504,49,0.32396,47,0.26591,28,-0.5553,19,-1.3646,7,-2.4831,109,1.74812,22,-0.8965
ENSG00000077348,EXOSC5,80,1.54842,6,-2.4474,26,-0.3620,31,-0.0599,36,0.19058,20,-0.7157,32,-0.0137,22,-0.6091
ENSG00000248098,BCKDHA,80,0.79647,51,0.05834,96,1.11362,60,0.30610,33,-0.7408,27,-0.9336,41,-0.3070,39,-0.3845
ENSG00000105341,DMAC2,80,1.73878,16,-0.9349,1,-4.0650,29,-0.0021,29,-0.0409,23,-0.3765,20,-0.5673,37,0.36814
ENSG00000105372,RPS19,586,0.42974,681,0.68054,421,-0.1087,325,-0.5128,274,-0.9404,428,-0.0798,680,0.67909,560,0.35308
ENSG00000105404,RABAC1,80,-1.6033,182,-0.3609,196,-0.2434,384,0.86573,287,0.49526,177,-0.3979,199,-0.2185,204,-0.1789
ENSG00000105409,ATP1A3,80,-3.0964,146,-2.2155,1203,1.09097,773,0.33591,956,0.96946,514,-0.3193,231,-1.5397,469,-0.4634
ENSG00000105737,GRIK5,80,0.04359,53,-0.5903,52,-0.6443,74,-0.0937,98,0.48855,98,0.36983,86,0.16127,44,-0.8980
ENSG00000160570,DEDD2,80,1.14159,39,-0.0502,19,-1.1571,67,0.83118,37,-0.1733,27,-0.6317,49,0.30468,12,-1.8091
ENSG00000105723,GSK3A,80,-0.4945,68,-0.7539,166,0.68002,111,0.01901,141,0.54972,93,-0.2564,64,-0.8301,91,-0.2890
ENSG00000079432,CIC,80,0.82479,51,0.07659,50,0.05742,48,-0.0270,37,-0.5453,50,0.04733,35,-0.5078,61,0.37887
ENSG00000079462,PAFAH1B3,80,1.10197,23,-0.8913,51,0.33061,37,-0.1593,37,-0.2451,57,0.53243,23,-0.8884,32,-0.4097
ENSG00000105429,MEGF8,80,0.31242,66,-0.0076,27,-1.3553,102,0.70483,84,0.51916,42,-0.7097,55,-0.2892,37,-0.8832
ENSG00000167378,IRGQ,80,0.56578,26,-1.2042,140,1.55467,60,0.08415,57,0.01269,29,-1.0519,31,-0.9140,30,-0.9921
ENSG00000131116,ZNF428,80,-0.1431,129,0.63628,123,0.55469,72,-0.3031,96,0.19369,84,-0.0638,58,-0.6546,41,-1.1575
ENSG00000105767,CADM4,80,-0.4424,173,0.80696,215,1.18994,108,0.02728,75,-0.6770,76,-0.5243,57,-0.9519,128,0.29963
ENSG00000105771,SMG9,80,1.43027,27,-0.3853,52,0.67058,36,0.07676,29,-0.3551,30,-0.2150,15,-1.2153,18,-1.0183
ENSG00000130204,TOMM40,80,0.55821,35,-0.7397,58,0.03355,91,0.77822,58,0.05241,28,-1.0806,31,-0.9208,69,0.31994
ENSG00000130203,APOE,80,-3.4681,1188,0.62712,454,-0.9035,531,-0.6642,352,-1.5181,2594,2.08039,1388,0.89386,819,0.01641
ENSG00000130208,APOC1,80,-0.0775,165,1.12359,4,-4.3001,30,-1.5601,5,-4.3786,12,-2.9342,498,3.68872,37,-1.2563
ENSG00000104853,CLPTM1,80,-0.8369,107,-0.3871,86,-0.7312,241,0.93640,142,0.06835,139,0.02525,123,-0.1787,170,0.34974
ENSG00000007047,MARK4,80,0.12385,38,-1.0313,83,0.17036,125,0.85924,89,0.38954,35,-1.1637,67,-0.1586,47,-0.6953
ENSG00000104866,PPP1R37,80,1.54373,11,-1.6225,5,-2.5842,64,1.12159,32,-0.0164,19,-0.8587,14,-1.2909,35,0.13624
ENSG00000012061,ERCC1,80,0.86779,86,0.98900,13,-1.9368,30,-0.7090,42,-0.2237,53,0.17368,42,-0.2065,43,-0.1467
ENSG00000125744,RTN2,80,0.93945,23,-1.0281,38,-0.2663,58,0.40001,44,-0.0775,43,-0.0724,46,0.00369,34,-0.4418
ENSG00000125746,EML2,80,0.85571,26,-0.9101,114,1.48716,38,-0.3664,28,-0.9868,21,-1.2175,8,-2.5793,105,1.32927
ENSG00000125743,SNRPD2,80,-1.1618,190,0.17809,146,-0.2430,204,0.29854,194,0.28326,185,0.13895,163,-0.0625,148,-0.2213
ENSG00000185800,DMWD,80,0.39281,34,-0.9587,28,-1.2494,86,0.51189,80,0.52339,50,-0.3485,50,-0.3537,60,-0.0693
ENSG00000125755,SYMPK,80,1.18721,60,0.69529,24,-0.7624,57,0.60238,31,-0.4825,28,-0.5229,32,-0.3164,20,-1.0375
ENSG00000176182,MYPOP,80,1.29959,15,-1.4147,10,-1.9789,57,0.69213,40,0.15739,30,-0.3391,32,-0.2373,28,-0.4475
ENSG00000104967,NOVA2,80,0.06753,15,-2.4322,69,-0.1797,137,0.96208,104,0.67816,67,-0.2221,44,-0.8574,43,-0.8859
ENSG00000124440,HIF3A,80,1.39245,74,1.25522,28,-0.3444,9,-1.9672,7,-2.6756,80,1.38019,30,-0.2461,29,-0.2846
ENSG00000011485,PPP5C,80,-0.2976,96,-0.0068,178,1.01975,143,0.64461,98,0.03532,56,-0.8629,46,-1.1575,73,-0.4447
ENSG00000277531,PNMA8C,80,0.09866,119,0.74962,35,-1.1720,82,0.14079,98,0.56995,73,-0.0501,10,-3.0377,61,-0.3332
ENSG00000182013,PNMA8A,786,1.45136,166,-1.1002,445,0.45165,434,0.40978,345,0.04752,183,-0.9487,138,-1.3757,184,-0.9413
ENSG00000204851,PNMA8B,80,-1.5635,90,-1.3891,127,-0.8700,291,0.43662,409,1.52495,190,-0.2458,120,-0.9608,96,-1.3016
ENSG00000160014,CALM3,1278,-0.3248,423,-2.0001,1608,0.04033,2316,0.64055,2149,0.70354,1457,-0.1176,1338,-0.2520,816,-1.0175
ENSG00000197380,DACT3,80,0.22666,20,-1.9096,70,0.00400,96,0.52394,77,0.21102,67,-0.0490,31,-1.2504,101,0.61039
ENSG00000090372,STRN4,80,0.64293,36,-0.6332,43,-0.3442,79,0.61798,61,0.24029,32,-0.8125,54,0.00321,34,-0.7163
ENSG00000042753,AP2S1,80,-1.4831,129,-0.7674,304,0.60049,210,-0.0009,306,0.85294,128,-0.7791,166,-0.3789,169,-0.3434
ENSG00000160007,ARHGAP35,80,-0.8735,76,-0.9535,90,-0.7043,138,-0.0237,215,0.98560,189,0.48623,52,-1.5357,134,-0.0729
ENSG00000130748,TMEM160,80,-1.0812,53,-1.6893,183,0.20193,206,0.39570,209,0.56642,181,0.18797,148,-0.1331,134,-0.2891
ENSG00000130749,ZC3H4,865,4.79617,66,-0.8414,28,-2.1038,43,-1.4808,18,-3.0609,26,-2.2066,15,-3.0266,42,-1.5319
ENSG00000142230,SAE1,80,0.09304,50,-0.6572,84,0.16299,101,0.47580,100,0.62005,39,-1.0184,29,-1.4477,72,-0.0736
ENSG00000257704,INAFM1,80,0.50787,41,-0.5760,87,0.64259,53,-0.1464,79,0.64494,22,-1.5103,18,-1.7810,50,-0.2575
ENSG00000105419,MEIS3,80,0.20917,6,-3.5983,20,-1.9167,50,-0.5341,136,1.68624,97,0.51772,5,-3.9124,37,-0.9901
ENSG00000118160,SLC8A2,80,-0.7748,14,-3.3315,126,-0.0704,168,0.39343,209,1.08420,158,0.28982,104,-0.3752,40,-1.8209
ENSG00000105402,NAPA,80,-1.3314,125,-0.6615,200,0.08215,274,0.59997,243,0.53860,189,-0.0147,143,-0.4540,161,-0.2599
ENSG00000105373,NOP53,80,0.32079,133,1.18593,59,-0.1646,51,-0.3979,50,-0.5423,34,-1.0067,69,0.07619,81,0.34634
ENSG00000178980,SELENOW,240,-1.9228,730,-0.2317,724,-0.2457,1008,0.28544,1069,0.51309,819,-0.0491,850,0.01068,870,0.04723
ENSG00000105438,KDELR1,80,0.66690,106,1.15533,34,-0.7052,95,0.96566,40,-0.5477,24,-1.2487,31,-0.8504,43,-0.3511
ENSG00000105443,CYTH2,80,1.38088,51,0.57947,21,-0.7846,58,0.80850,24,-0.7731,22,-0.7186,25,-0.5146,26,-0.4798
ENSG00000142235,LMTK3,80,0.03253,32,-1.3643,121,0.71205,97,0.34764,95,0.40488,41,-1.0012,78,-0.0094,51,-0.6833
ENSG00000063177,RPL18,1490,1.84868,588,0.19627,212,-1.3881,406,-0.3948,352,-0.7543,469,-0.1679,507,-0.0425,483,-0.1219
ENSG00000105516,DBP,80,0.92843,38,-0.3071,30,-0.6675,39,-0.2343,25,-1.1445,70,0.69273,92,1.17877,35,-0.4390
ENSG00000063180,CA11,80,-1.4081,73,-1.5538,100,-1.0810,242,0.30982,247,0.45621,298,0.65246,361,0.98244,107,-0.9769
ENSG00000104805,NUCB1,2468,4.31481,126,-1.6032,219,-0.7711,138,-1.4689,128,-1.8277,52,-2.9045,75,-2.3689,118,-1.7029
ENSG00000087086,FTL,925,-0.5260,2386,1.02854,654,-1.0587,950,-0.4845,993,-0.5141,1725,0.47254,1696,0.44420,1597,0.34468
ENSG00000183207,RUVBL2,80,0.04004,161,1.21857,62,-0.3710,94,0.29512,69,-0.2601,55,-0.5612,78,0.00300,46,-0.8209
ENSG00000104852,SNRNP70,80,-0.2353,149,0.77683,87,-0.1036,90,-0.0512,92,-0.0209,83,-0.1859,84,-0.1661,81,-0.2176
ENSG00000104863,LIN7B,80,0.51821,9,-2.7349,105,0.98206,69,0.26494,62,0.14405,39,-0.6351,53,-0.1540,40,-0.5706
ENSG00000177380,PPFIA3,80,-0.4231,17,-2.7012,84,-0.3528,145,0.53123,159,0.96089,116,0.16780,41,-1.4384,87,-0.2935
ENSG00000104888,SLC17A7,80,-3.4993,93,-3.2843,293,-1.5987,747,-0.1643,1839,2.21692,1328,0.78019,88,-3.3576,137,-2.7171
ENSG00000104872,PIH1D1,80,0.55907,89,0.72687,80,0.56344,60,0.08724,44,-0.4907,58,0.04481,31,-0.9419,37,-0.6493
ENSG00000142541,RPL13A,80,-3.1931,1173,0.92929,721,0.11489,606,-0.1637,446,-0.7851,665,-0.0153,1102,0.82049,1031,0.70630
ENSG00000142534,RPS11,80,-2.8757,1034,1.09027,427,-0.3716,318,-0.8265,459,-0.3250,629,0.24435,790,0.62399,748,0.53060
ENSG00000104870,FCGRT,80,1.05368,171,2.56897,8,-2.4843,14,-1.7139,15,-1.7874,43,0.00698,26,-0.7404,38,-0.1719
ENSG00000142546,NOSIP,80,1.09955,62,0.65400,23,-0.9278,38,-0.1381,35,-0.3563,33,-0.3531,42,0.02041,33,-0.3560
ENSG00000126464,PRR12,80,1.62337,28,-0.1780,8,-2.0230,33,0.10398,29,-0.1714,26,-0.2628,13,-1.3577,38,0.29968
ENSG00000126461,SCAF1,80,0.48575,55,-0.1114,75,0.38589,60,0.00779,61,0.04857,68,0.22761,27,-1.2055,45,-0.4210
ENSG00000126457,PRMT1,80,-0.4769,126,0.24029,139,0.39745,210,1.10883,99,-0.1870,69,-0.7157,100,-0.1344,65,-0.7924
ENSG00000169169,CPT1C,80,0.08260,27,-1.6016,67,-0.2002,122,0.78256,76,-0.0097,77,0.00964,97,0.38505,65,-0.2608
ENSG00000196961,AP2A1,80,-0.6064,68,-0.8632,216,1.01070,188,0.76950,130,0.19641,81,-0.5825,78,-0.6477,80,-0.6157
ENSG00000104973,MED25,80,0.59258,99,0.95589,90,0.78731,35,-0.7158,55,-0.0174,20,-1.5257,17,-1.8041,50,-0.1775
ENSG00000104960,PTOV1,80,-1.5549,350,0.76173,360,0.80831,337,0.69295,206,-0.1386,129,-0.8435,184,-0.2933,151,-0.6015
ENSG00000204673,AKT1S1,80,1.16289,24,-0.7727,9,-2.1655,69,0.89980,29,-0.6395,38,-0.0801,36,-0.1629,57,0.58294
ENSG00000104946,TBC1D17,80,0.81310,61,0.35236,31,-0.6924,62,0.37784,46,-0.1225,35,-0.5093,45,-0.1311,37,-0.4554
ENSG00000105053,VRK3,80,1.34904,67,1.03999,36,-0.0056,27,-0.4228,27,-0.5385,30,-0.3051,23,-0.6977,15,-1.3140
ENSG00000131408,NR1H2,80,1.09979,49,0.25319,35,-0.2749,33,-0.3706,24,-0.9837,47,0.19643,39,-0.0935,59,0.57611
ENSG00000161671,EMC10,80,-0.6710,237,1.09763,115,-0.1129,146,0.26970,103,-0.3556,96,-0.3919,92,-0.4514,157,0.39187
ENSG00000161677,JOSD2,80,0.73957,97,1.07241,76,0.64866,28,-0.9086,38,-0.5457,11,-2.3185,42,-0.3041,61,0.27586
ENSG00000204653,ASPDH,80,1.03956,54,0.37467,39,-0.1667,35,-0.3168,45,0.09034,22,-1.0434,55,0.39611,10,-2.1664
ENSG00000131409,LRRC4B,80,-0.6082,119,0.00703,209,0.94547,135,0.21660,110,-0.1505,130,0.14868,91,-0.4094,89,-0.4423
ENSG00000161681,SHANK1,80,0.26323,13,-2.5182,57,-0.2665,25,-1.5354,102,0.91390,111,0.80860,24,-1.5950,66,-0.0534
ENSG00000105379,ETFB,80,-0.5041,119,0.11834,74,-0.6175,133,0.30391,110,-0.0175,118,0.10246,147,0.46503,104,-0.0892
ENSG00000105568,PPP2R1A,80,-2.9873,417,-0.5293,779,0.47123,819,0.55594,729,0.48385,602,0.05070,517,-0.1911,432,-0.4719
ENSG00000130844,ZNF331,80,1.26231,30,-0.3372,36,-0.0579,53,0.55296,38,-0.0141,10,-2.0137,21,-0.9192,35,-0.1348
ENSG00000179820,MYADM,80,0.65977,28,-0.9928,57,0.10783,83,0.70918,67,0.47271,30,-0.9039,17,-1.7344,40,-0.4372
ENSG00000126583,PRKCG,841,1.77296,40,-3.0634,117,-1.4770,470,0.71093,328,0.15163,201,-0.6571,317,0.05827,83,-1.9820
ENSG00000142408,CACNG8,844,3.34520,15,-3.5247,82,-1.0297,99,-0.7325,117,-0.5867,73,-1.1893,40,-2.0762,82,-1.0281
ENSG00000170906,NDUFA3,80,-2.4150,362,-0.1370,530,0.47970,404,0.03796,484,0.43928,336,-0.2557,534,0.49266,250,-0.7149
ENSG00000105619,TFPT,80,0.59728,25,-1.2297,43,-0.3897,58,0.07462,71,0.52443,57,0.05219,44,-0.3763,36,-0.6903
ENSG00000105618,PRPF31,80,0.51745,80,0.51000,46,-0.3572,65,0.17583,62,0.14486,40,-0.5973,41,-0.5516,43,-0.4659
ENSG00000125505,MBOAT7,80,-1.7563,165,-0.6656,237,-0.1033,422,0.85011,380,0.93394,171,-0.6134,139,-0.9288,174,-0.5829
ENSG00000170889,RPS9,80,-2.1943,665,1.13054,224,-0.6561,243,-0.5294,273,-0.4332,328,-0.0564,474,0.54527,565,0.84427
ENSG00000167614,TTYH1,80,-2.2240,477,0.51937,253,-0.4978,305,-0.2041,199,-1.0429,993,1.85141,426,0.33255,338,-0.0430
ENSG00000167615,LENG8,80,0.72425,154,1.93347,8,-2.7885,51,-0.0112,41,-0.4485,22,-1.2846,31,-0.7909,46,-0.1878
ENSG00000125503,PPP1R12C,80,0.22368,98,0.54929,40,-0.8693,89,0.39196,69,-0.0248,53,-0.4292,67,-0.0658,64,-0.1309
ENSG00000129990,SYT5,80,-0.8237,73,-0.9672,132,-0.0439,257,1.06647,169,0.47086,68,-1.0744,198,0.61119,45,-1.6921
ENSG00000105063,PPP6R1,80,0.57449,65,0.22628,4,-3.6834,97,0.90068,49,-0.2743,79,0.54401,67,0.26942,24,-1.2901
ENSG00000133265,HSPBP1,80,-0.2132,203,1.34899,132,0.59826,86,-0.1103,65,-0.6745,52,-0.8658,133,0.60739,37,-1.3883
ENSG00000160469,BRSK1,80,-0.1992,43,-1.1631,77,-0.2561,101,0.17053,113,0.47958,67,-0.4688,77,-0.2697,123,0.49598
ENSG00000108107,RPL28,80,-2.9992,937,0.76947,516,-0.2075,501,-0.2547,541,-0.1675,642,0.14111,717,0.32164,863,0.63100
ENSG00000108106,UBE2S,856,3.53874,28,-2.5485,112,-0.4697,92,-0.7855,85,-1.0712,39,-2.0729,75,-1.0976,58,-1.4733
ENSG00000187902,SHISA7,80,1.17427,9,-2.2395,17,-1.3304,75,1.04464,40,0.02078,32,-0.3355,40,0.02364,25,-0.7417
ENSG00000063241,ISOC2,80,0.74469,56,0.14953,79,0.72679,66,0.41601,34,-0.7579,42,-0.2870,38,-0.4450,45,-0.2076
ENSG00000090971,NAT14,80,-0.3753,213,1.25226,87,-0.2506,129,0.38484,88,-0.2818,92,-0.1560,97,-0.0833,54,-0.9759
ENSG00000213015,ZNF580,80,0.53788,64,0.16592,50,-0.2315,53,-0.1448,64,0.22787,68,0.27202,21,-1.5040,47,-0.3090
ENSG00000173581,CCDC106,80,0.48495,41,-0.5836,82,0.52733,87,0.62414,44,-0.5802,41,-0.5632,81,0.51110,49,-0.3010
ENSG00000063244,U2AF2,80,0.47488,94,0.74376,121,1.18037,59,-0.0306,43,-0.6549,41,-0.6067,31,-1.0186,45,-0.4307
ENSG00000063245,EPN1,80,-1.0197,115,-0.4631,190,0.33370,188,0.31137,202,0.58489,136,-0.2100,159,0.04329,74,-1.1464
ENSG00000167685,ZNF444,80,1.54497,79,1.52346,16,-1.1132,10,-1.7727,27,-0.3408,13,-1.3957,24,-0.4822,21,-0.6601
ENSG00000198046,ZNF667,80,1.06509,19,-1.2486,97,1.41761,23,-0.9613,39,-0.1573,32,-0.4567,27,-0.6872,28,-0.6349
ENSG00000166770,ZNF667-AS1,80,0.39384,57,-0.1614,58,-0.1265,52,-0.2898,73,0.31089,57,-0.1502,59,-0.1009,47,-0.4638
ENSG00000268182,SMIM17,80,0.94224,5,-3.0822,143,2.03931,44,-0.0399,48,0.12901,2,-4.3900,8,-2.5031,25,-0.8931
ENSG00000198300,PEG3,80,-2.5051,94,-2.2660,894,1.28378,744,0.95387,404,-0.0801,167,-1.4175,527,0.36924,480,0.21575
ENSG00000268205,ENSG00000268205,80,0.25482,85,0.34555,27,-1.3936,125,1.00406,58,-0.3211,65,-0.0864,56,-0.3244,72,0.07471
ENSG00000121413,ZSCAN18,80,-1.3216,366,1.10807,191,0.01341,341,0.98256,178,-0.1175,160,-0.2630,140,-0.4700,78,-1.3719
ENSG00000142396,ERVK3-1,80,0.37909,30,-1.1382,137,1.30457,87,0.50759,54,-0.3072,60,-0.0759,39,-0.7540,38,-0.8128
ENSG00000283103,ENSG00000283103,80,0.39056,71,0.18228,55,-0.2151,82,0.43315,52,-0.3605,37,-0.8403,98,0.72030,50,-0.3602
ENSG00000121410,A1BG,80,1.64668,60,1.10452,9,-1.7511,18,-0.8576,23,-0.5811,18,-0.8253,37,0.30147,17,-0.8731
ENSG00000083845,RPS5,80,-1.9480,529,1.01954,282,-0.0343,219,-0.4273,240,-0.3562,260,-0.1580,412,0.58774,373,0.42086
ENSG00000083807,SLC27A5,80,1.29003,34,-0.1589,56,0.65680,9,-2.1764,36,-0.0842,39,0.07372,33,-0.1750,15,-1.3922
ENSG00000130726,TRIM28,80,-0.1491,153,0.92142,92,0.06149,107,0.31083,79,-0.2231,74,-0.2796,58,-0.6546,81,-0.1382
ENSG00000130724,CHMP2A,80,-0.2707,186,1.12582,113,0.27870,78,-0.3144,80,-0.3546,90,-0.0820,114,0.28948,51,-0.9573
ENSG00000130725,UBE2M,80,-1.2519,168,-0.1110,196,0.13256,135,-0.4519,240,0.62593,185,0.04390,198,0.14519,123,-0.6034
ENSG00000099326,MZF1,80,1.28364,99,1.67938,10,-1.9319,46,0.31944,21,-1.0823,20,-0.9825,31,-0.2726,26,-0.5896
ENSG00000247315,ZCCHC3,80,1.14712,55,0.49308,56,0.52549,27,-0.6032,43,0.12466,22,-0.9535,14,-1.5508,21,-1.0186
ENSG00000125841,NRSN2,833,2.45295,78,-1.5814,137,-0.7376,166,-0.4409,212,-0.0778,119,-0.9496,129,-0.8310,101,-1.2096
ENSG00000125826,RBCK1,80,1.31237,72,1.12093,4,-3.0900,22,-0.8070,36,-0.0329,20,-0.9613,20,-0.9604,42,0.20156
ENSG00000125875,TBC1D20,80,1.40051,57,0.79323,16,-1.2162,30,-0.2342,22,-0.8761,56,0.76440,25,-0.5513,21,-0.7681
ENSG00000101266,CSNK2A1,80,-0.0525,59,-0.5236,71,-0.2332,102,0.33588,100,0.39503,103,0.34433,48,-0.8544,66,-0.3501
ENSG00000125818,PSMF1,80,-0.1484,100,0.20995,41,-1.1584,181,1.21635,81,-0.1684,78,-0.1904,73,-0.2862,83,-0.0973
ENSG00000101298,SNPH,80,-0.3891,50,-1.1226,189,1.02111,91,-0.1883,130,0.51992,102,-0.0081,79,-0.4128,44,-1.2977
ENSG00000088832,FKBP1A,80,-1.8889,193,-0.5607,74,-2.0124,455,0.82640,313,0.26098,231,-0.2843,699,1.60487,93,-1.6620
ENSG00000088833,NSFL1C,80,0.01896,90,0.20272,93,0.25202,74,-0.1143,79,-0.0124,80,0.02133,44,-0.9118,95,0.29812
ENSG00000198053,SIRPA,80,-2.0098,194,-0.6843,157,-1.0094,424,0.56498,463,1.00699,493,0.82280,140,-1.1837,124,-1.3642
ENSG00000101327,PDYN,80,0.36880,40,-0.7151,4,-4.1026,101,0.76264,26,-1.6089,25,-1.4184,307,3.04616,2,-4.6430
ENSG00000101361,NOP56,80,0.43311,81,0.44386,15,-2.0872,102,0.84042,59,-0.0787,37,-0.7711,55,-0.1692,66,0.11073
ENSG00000101365,IDH3B,80,0.02108,53,-0.6226,58,-0.4756,127,0.77273,82,0.06325,66,-0.2751,85,0.10904,77,-0.0415
ENSG00000132635,PCED1A,80,1.36401,69,1.10150,31,-0.2325,37,0.05686,19,-1.1429,18,-1.0618,26,-0.5105,39,0.14868
ENSG00000215305,VPS16,80,1.30250,43,0.24176,59,0.76807,54,0.62127,24,-0.7987,29,-0.3825,21,-0.8948,11,-1.7914
ENSG00000132670,PTPRA,80,-1.8568,261,-0.0579,251,-0.1188,378,0.54523,353,0.58749,323,0.28499,146,-0.9588,207,-0.4252
ENSG00000125901,MRPS26,80,-0.1975,100,0.16228,151,0.83477,101,0.16813,81,-0.2217,89,-0.0286,77,-0.2513,66,-0.5107
ENSG00000088899,LZTS3,80,-0.4883,37,-1.6490,81,-0.4656,225,1.21381,87,-0.4500,187,0.88730,191,0.92486,32,-1.8685
ENSG00000198171,DDRGK1,80,0.30573,69,0.06538,101,0.69494,82,0.34241,52,-0.4590,42,-0.7234,91,0.51723,40,-0.7684
ENSG00000125877,ITPA,80,0.98210,47,0.10545,51,0.23172,42,-0.0757,45,0.05081,32,-0.5036,41,-0.1233,13,-1.8562
ENSG00000088854,DNAAF9,80,0.56789,68,0.29015,27,-1.1138,85,0.67067,45,-0.4457,43,-0.4330,52,-0.1277,75,0.45475
ENSG00000088812,ATRN,80,-0.0540,57,-0.5780,83,-0.0055,127,0.69782,103,0.47205,71,-0.2390,47,-0.8937,55,-0.6440
ENSG00000101220,ADISSP,80,-0.6485,80,-0.6431,109,-0.1772,197,0.79910,35,-2.1593,11,-3.5379,579,3.02867,52,-1.2940
ENSG00000101222,SPEF1,80,0.82777,233,3.03693,19,-1.4478,38,-0.3815,5,-3.5899,6,-3.1022,82,0.87359,11,-2.1580
ENSG00000125817,CENPB,80,0.39114,95,0.67375,46,-0.4811,42,-0.6190,41,-0.8175,68,0.11246,64,0.02553,112,0.94894
ENSG00000125779,PANK2,80,0.75511,43,-0.2672,30,-0.8230,79,0.73791,49,-0.0607,57,0.18303,32,-0.7253,38,-0.4356
ENSG00000101236,RNF24,80,0.95209,29,-0.6693,30,-0.6297,59,0.42103,58,0.55688,32,-0.5374,29,-0.6907,17,-1.4502
