Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000196535,MYO18A,80,0.57251,41,-0.5013,72,0.38632,63,0.28102,51,-0.1482,42,-0.4471,25,-1.2511
ENSG00000108256,NUFIP2,80,-0.1963,104,0.21636,73,-0.3476,106,0.39583,64,-0.5417,55,-0.7870,107,0.27179
ENSG00000160551,TAOK1,80,-0.4885,116,0.09175,68,-0.7402,120,0.22444,102,-0.1175,114,0.05974,136,0.34718
ENSG00000108262,GIT1,836,2.64062,78,-1.4792,144,-0.5513,158,-0.5717,112,-0.9325,143,-0.5569,96,-1.1709
ENSG00000198720,ANKRD13B,80,1.39223,21,-0.8155,13,-1.5385,36,0.07406,24,-0.5828,41,0.25678,28,-0.3665
ENSG00000167549,CORO6,80,1.09896,12,-1.9040,61,0.61581,47,0.32975,10,-2.0500,35,-0.2864,28,-0.6087
ENSG00000126653,NSRP1,80,1.24699,89,1.43532,10,-1.9553,22,-1.1133,13,-1.5884,27,-0.5104,72,1.06721
ENSG00000108582,CPD,80,0.09709,67,-0.1858,49,-0.6618,88,0.39101,78,0.06219,61,-0.3415,66,-0.2006
ENSG00000196712,NF1,80,-0.6542,122,0.00574,100,-0.3145,122,0.01077,170,0.54080,112,-0.1374,145,0.28158
ENSG00000126861,OMG,80,-0.8764,51,-1.5610,159,0.19924,170,0.49021,202,0.58907,74,-0.9953,161,0.21049
ENSG00000126860,EVI2A,80,1.31428,25,-0.5673,19,-0.9761,13,-2.0327,8,-2.2982,7,-2.5353,178,3.05039
ENSG00000131242,RAB11FIP4,80,-0.6056,32,-1.9630,65,-0.9192,172,1.06955,121,0.03678,121,0.04280,71,-0.7860
ENSG00000172301,COPRS,80,-1.2514,185,0.04344,203,0.18865,229,0.62467,159,-0.2041,119,-0.6478,143,-0.3693
ENSG00000108651,UTP6,80,1.62512,45,0.58199,18,-0.8344,25,-0.4542,12,-1.3753,20,-0.6854,34,0.16059
ENSG00000178691,SUZ12,80,1.42511,48,0.51676,36,0.05467,25,-0.6863,26,-0.4447,35,0.03868,20,-0.8326
ENSG00000126858,RHOT1,80,0.17939,51,-0.5340,84,0.26201,76,0.14195,92,0.40283,45,-0.7099,60,-0.2792
ENSG00000010244,ZNF207,80,-0.1541,119,0.48561,127,0.59881,84,-0.1222,64,-0.4944,68,-0.4088,89,0.00584
ENSG00000108671,PSMD11,80,0.42928,60,-0.0385,56,-0.1564,72,0.39589,36,-0.8149,26,-1.3155,69,0.18515
ENSG00000176749,CDK5R1,80,-1.5779,65,-1.8951,185,-0.3022,369,1.53011,215,-0.0704,97,-1.2920,124,-0.9276
ENSG00000108684,ASIC2,80,0.23220,4,-4.1610,112,0.79519,101,1.07124,34,-1.0822,12,-2.5801,45,-0.6728
ENSG00000006125,AP2B1,80,-1.5293,149,-0.5946,251,0.23447,294,0.82499,193,-0.1840,121,-0.9058,200,-0.1292
ENSG00000270647,TAF15,80,0.03917,153,1.12896,30,-1.4603,73,-0.1685,115,0.63284,53,-0.6128,59,-0.4296
ENSG00000273611,ZNHIT3,80,0.26622,45,-0.6252,114,0.85670,78,0.33689,34,-1.0869,50,-0.4840,45,-0.6296
ENSG00000278311,GGNBP2,80,0.28923,63,-0.0940,81,0.30384,68,0.04741,78,0.25121,59,-0.1904,35,-1.0151
ENSG00000278535,DHRS11,80,1.42710,25,-0.4893,49,0.58144,35,0.03773,22,-0.6982,15,-1.2304,13,-1.4744
ENSG00000278540,ACACA,80,0.43807,39,-0.6867,55,-0.1760,76,0.55583,41,-0.6071,45,-0.4919,48,-0.3755
ENSG00000275066,SYNRG,80,1.26104,45,0.28253,19,-1.0699,32,-0.3849,30,-0.3498,28,-0.4742,49,0.40355
ENSG00000274211,SOCS7,80,1.29871,20,-0.9323,6,-2.7609,43,0.39535,36,-0.0525,31,-0.2827,24,-0.6405
ENSG00000275832,ARHGAP23,80,0.20352,50,-0.5302,82,0.24648,60,-0.3643,85,0.30666,27,-1.4891,141,1.15715
ENSG00000277363,SRCIN1,80,-0.2125,78,-0.2578,151,0.82872,96,0.12386,56,-0.7648,18,-2.4228,147,0.77987
ENSG00000275023,MLLT6,80,0.72828,103,1.16157,37,-0.5025,34,-0.8745,40,-0.3978,41,-0.3565,77,0.64993
ENSG00000277972,CISD3,80,0.74783,51,0.01404,11,-2.2625,59,0.38257,31,-0.7445,59,0.23289,39,-0.4222
ENSG00000277791,PSMB3,80,-0.7862,183,0.51887,149,0.18373,151,0.32700,87,-0.6696,120,-0.1669,105,-0.3672
ENSG00000276293,PIP4K2B,80,-1.2596,94,-1.0158,191,0.08251,234,0.67769,261,0.59670,139,-0.4187,112,-0.7584
ENSG00000125691,RPL23,691,0.95389,553,0.57306,354,-0.1531,302,-0.5714,347,-0.1868,422,0.12775,325,-0.2899
ENSG00000002834,LASP1,80,-0.0603,76,-0.1537,143,0.89604,96,0.35632,58,-0.5576,48,-0.8540,44,-0.9897
ENSG00000263874,LASP1NB,80,0.48304,6,-3.4453,95,0.77549,62,0.10920,78,0.43891,42,-0.5564,45,-0.4291
ENSG00000067191,CACNB1,80,0.09895,19,-2.0764,67,-0.1889,117,1.27590,50,-0.6507,44,-0.8244,27,-1.5504
ENSG00000108298,RPL19,80,-2.5577,740,0.88236,463,0.09872,358,-0.4416,446,0.03855,555,0.39640,635,0.62020
ENSG00000108306,FBXL20,80,1.30500,27,-0.4982,33,-0.1590,35,-0.1416,30,-0.3300,29,-0.3682,31,-0.2768
ENSG00000171532,NEUROD2,80,-0.0784,0,-7.2546,31,-1.5038,153,1.98007,95,0.18968,5,-4.1361,19,-2.2332
ENSG00000131771,PPP1R1B,80,-1.6053,362,0.75806,28,-3.1439,65,-2.3742,44,-2.4939,1459,3.98370,53,-2.2070
ENSG00000131748,STARD3,80,1.30675,49,0.47102,13,-1.5349,32,-0.3020,38,0.03662,34,-0.1457,25,-0.5736
ENSG00000141741,MIEN1,80,0.00916,71,-0.1799,123,0.71487,72,-0.2261,26,-1.6754,128,0.78147,79,-0.0185
ENSG00000172057,ORMDL3,80,1.25894,60,0.75515,13,-1.5733,32,-0.3626,46,0.30540,26,-0.5837,24,-0.6803
ENSG00000108344,PSMD3,80,-0.0112,72,-0.1868,143,0.95081,89,0.23634,40,-1.0678,48,-0.8222,69,-0.2467
ENSG00000008838,MED24,80,0.46494,81,0.48237,66,0.13775,63,0.11263,65,0.11448,15,-2.0905,43,-0.5167
ENSG00000126351,THRA,80,-1.8686,381,0.54553,209,-0.4226,308,0.30341,311,0.21132,323,0.27195,193,-0.5454
ENSG00000126368,NR1D1,80,1.30172,26,-0.5224,49,0.44912,32,-0.3551,51,0.52800,17,-1.1993,20,-0.9438
ENSG00000188895,MSL1,80,-0.2060,98,0.10550,127,0.53308,96,0.12913,73,-0.3419,64,-0.5535,86,-0.0951
ENSG00000108349,CASC3,80,0.21092,141,1.16607,29,-1.3685,65,-0.1844,64,-0.1413,30,-1.3086,99,0.56321
ENSG00000108352,RAPGEFL1,80,0.64737,11,-2.3109,27,-1.0777,70,0.69821,53,-0.0260,40,-0.4775,47,-0.2043
ENSG00000171475,WIPF2,80,0.33869,96,0.63876,36,-0.9011,59,-0.2350,88,0.49270,60,-0.1253,54,-0.2789
ENSG00000073584,SMARCE1,80,0.64018,101,1.02921,36,-0.6152,51,-0.1494,49,-0.1608,40,-0.4650,32,-0.8101
ENSG00000213424,KRT222,80,0.60792,3,-4.2610,84,0.68623,71,0.68249,25,-1.2087,55,-0.0189,20,-1.5660
ENSG00000186395,KRT10,858,3.51786,99,-0.6828,88,-0.8526,72,-1.5211,80,-0.9985,66,-1.2845,49,-1.7256
ENSG00000173812,EIF1,80,-3.1244,798,0.35718,627,-0.0344,687,0.17140,678,0.09220,681,0.09764,794,0.34899
ENSG00000141698,NT5C3B,80,-0.1750,61,-0.5993,114,0.38426,107,0.44370,62,-0.5778,109,0.32289,43,-1.1218
ENSG00000131473,ACLY,80,-0.7339,108,-0.2703,473,2.38962,96,-0.6344,35,-1.9878,79,-0.7581,123,-0.0700
ENSG00000173786,CNP,80,-1.6881,239,-0.0154,163,-0.6203,120,-1.4219,99,-1.3776,133,-0.9268,1221,3.19737
ENSG00000168259,DNAJC7,80,-0.3668,85,-0.2718,136,0.47766,116,0.33787,70,-0.5771,97,-0.0723,81,-0.3491
ENSG00000108773,KAT2A,80,0.37349,70,0.15368,87,0.51073,65,0.06194,21,-1.6584,42,-0.6481,74,0.25317
ENSG00000108774,RAB5C,80,-0.2570,125,0.45680,36,-1.4637,117,0.54811,86,-0.1449,65,-0.5786,85,-0.1730
ENSG00000173757,STAT5B,80,0.67961,95,0.96394,83,0.73799,40,-0.6102,23,-1.2421,37,-0.5609,51,-0.0725
ENSG00000168610,STAT3,80,1.07574,82,1.10631,81,1.10133,21,-1.4295,24,-0.8735,20,-1.1534,51,0.31657
ENSG00000033627,ATP6V0A1,80,-2.3623,175,-1.2017,572,0.66972,537,0.95449,291,-0.4271,260,-0.6007,283,-0.4695
ENSG00000068120,COASY,80,0.96455,89,1.15750,47,0.08800,38,-0.3906,22,-1.0732,35,-0.4064,23,-0.9905
ENSG00000141699,RETREG3,80,1.37618,29,-0.3020,73,1.20306,27,-0.6232,21,-0.7934,17,-1.1609,28,-0.3514
ENSG00000131462,TUBG1,80,1.07554,15,-1.6019,82,1.11444,45,0.19232,7,-2.6984,17,-1.3637,38,-0.1602
ENSG00000037042,TUBG2,80,-0.1731,61,-0.5857,120,0.47974,102,0.33026,72,-0.3365,69,-0.4051,83,-0.1168
ENSG00000108797,CNTNAP1,80,-1.3162,65,-1.6374,227,0.30218,294,1.31170,141,-0.4611,113,-0.7971,83,-1.2650
ENSG00000108799,EZH1,80,0.91463,63,0.49393,59,0.40713,44,-0.0871,18,-1.4597,40,-0.2255,24,-1.0215
ENSG00000131475,VPS25,80,1.41541,53,0.68302,6,-2.5153,36,0.09598,26,-0.4378,28,-0.3591,10,-1.8780
ENSG00000183978,COA3,80,-0.4928,127,0.24123,115,0.07264,114,0.08328,111,0.02074,85,-0.4098,125,0.20733
ENSG00000126581,BECN1,80,0.13063,73,-0.0178,99,0.47573,75,0.04457,61,-0.3109,53,-0.5336,72,-0.0340
ENSG00000131467,PSME3,80,0.27549,63,-0.1067,81,0.29162,78,0.34583,59,-0.2144,30,-1.2408,52,-0.4084
ENSG00000266967,AARSD1,80,0.68303,36,-0.6117,64,0.30647,63,0.45858,39,-0.4827,32,-0.7569,24,-1.1861
ENSG00000198863,RUNDC1,80,1.13740,44,0.12485,27,-0.6582,43,0.12762,31,-0.4114,50,0.34228,3,-3.8266
ENSG00000131469,RPL27,80,-2.5804,614,0.53858,514,0.24511,413,-0.1594,482,0.13881,633,0.59000,443,0.00570
ENSG00000108828,VAT1,80,0.25707,125,1.00802,124,0.99711,41,-1.0644,17,-2.0660,55,-0.3402,117,0.88601
ENSG00000108830,RND2,80,0.75843,113,1.37150,93,1.02385,21,-1.7397,10,-2.4185,57,0.19682,68,0.48357
ENSG00000188554,NBR1,80,-0.1171,195,1.38635,88,0.02408,59,-0.8285,99,0.21351,81,-0.0928,85,-0.0150
ENSG00000108861,DUSP3,80,-0.5987,78,-0.6504,104,-0.1940,158,0.81002,104,-0.1879,78,-0.6396,97,-0.3025
ENSG00000108852,MPP2,80,0.44576,20,-1.6892,57,-0.1137,74,0.48780,28,-1.1836,26,-1.2872,103,0.86977
ENSG00000091947,TMEM101,80,1.48533,35,0.06058,40,0.29866,28,-0.4067,8,-2.1952,28,-0.3039,33,-0.0359
ENSG00000141349,G6PC3,80,0.34893,143,1.35259,48,-0.4594,55,-0.3717,79,0.33145,21,-1.6708,54,-0.2804
ENSG00000108840,HDAC5,80,0.05278,75,-0.0566,126,0.80238,79,0.04318,72,-0.1082,26,-1.6806,80,0.05782
ENSG00000168591,TMUB2,80,0.79576,34,-0.5634,51,0.05276,54,0.21363,40,-0.3221,34,-0.5859,39,-0.3836
ENSG00000087152,ATXN7L3,80,9.17334,41,-1.0298,156,1.11300,84,0.12415,63,-0.3747,51,-0.6988,73,-0.1537
ENSG00000108312,UBTF,857,3.33561,127,-0.3833,85,-0.9951,84,-1.3304,71,-1.2719,83,-1.0321,56,-1.6169
ENSG00000108309,RUNDC3A,80,-1.8066,65,-2.1121,196,-0.4531,395,1.19525,310,0.27500,235,-0.1685,147,-0.8943
ENSG00000013306,SLC25A39,80,0.99893,58,0.44554,36,-0.2954,34,-0.5479,47,0.12361,42,-0.0735,38,-0.2183
ENSG00000030582,GRN,80,0.21290,98,0.54104,43,-0.7530,66,-0.1462,120,0.89223,44,-0.7267,53,-0.4530
ENSG00000161682,FAM171A2,80,0.84672,14,-1.8633,25,-1.0235,69,1.01351,40,-0.2990,19,-1.4013,26,-0.9305
ENSG00000186566,GPATCH8,80,1.61501,34,0.13222,7,-2.2318,30,-0.0981,20,-0.6536,23,-0.5052,29,-0.1321
ENSG00000073670,ADAM11,80,0.29215,14,-2.3468,97,0.60598,93,0.90870,46,-0.5889,18,-1.9805,41,-0.7449
ENSG00000108883,EFTUD2,80,0.37498,65,0.03995,74,0.25526,72,0.32368,37,-0.8354,35,-0.9161,54,-0.2513
ENSG00000131095,GFAP,80,-5.3585,17966,3.76422,614,-2.4034,397,-3.5679,666,-2.2826,1184,-1.4274,7764,1.66059
ENSG00000136448,NMT1,857,3.32219,96,-0.8162,122,-0.4457,100,-1.0230,50,-1.7842,41,-2.0971,57,-1.6034
ENSG00000131094,C1QL1,80,0.48954,67,0.19638,175,1.90142,33,-1.2326,64,0.12135,14,-2.1670,63,0.09089
ENSG00000172992,DCAKD,80,0.76690,103,1.20311,34,-0.5847,45,-0.2332,29,-0.8438,35,-0.5826,40,-0.3724
ENSG00000161714,PLCD3,80,0.99818,164,2.40792,1,-4.9336,24,-1.2114,42,-0.0676,7,-2.6763,47,0.11371
ENSG00000186834,HEXIM1,80,0.52065,75,0.41716,58,-0.0076,61,0.11441,51,-0.2204,34,-0.8210,40,-0.5980
ENSG00000186868,MAPT,749,1.18923,81,-2.3012,503,0.50063,437,0.42396,259,-0.5630,116,-1.7810,246,-0.6398
ENSG00000120071,KANSL1,80,1.06224,47,0.17866,39,-0.1312,37,-0.2934,33,-0.3893,33,-0.4100,42,0.00271
ENSG00000073969,NSF,80,-3.3430,108,-2.9123,892,0.29355,1190,1.41225,561,-0.4456,615,-0.3035,425,-0.8733
ENSG00000108433,GOSR2,80,0.93009,43,-0.0870,55,0.31314,47,0.07343,24,-1.0059,35,-0.4109,31,-0.6193
ENSG00000179673,RPRML,80,1.09230,4,-3.2093,4,-3.4558,46,0.24979,26,-0.7433,102,1.52877,16,-1.4383
ENSG00000004897,CDC27,80,0.11590,44,-0.8015,64,-0.2377,93,0.56252,75,0.01859,54,-0.5045,57,-0.4219
ENSG00000141279,NPEPPS,80,-0.9200,118,-0.3268,209,0.59995,169,0.38215,118,-0.3215,143,-0.0171,106,-0.4856
ENSG00000108424,KPNB1,80,-0.6003,136,0.23395,81,-0.5781,134,0.32347,117,-0.0030,105,-0.1849,121,0.05075
ENSG00000159111,MRPL10,80,1.33790,21,-0.8226,15,-1.2996,35,-0.0677,51,0.54228,35,-0.0527,19,-0.9720
ENSG00000141294,LRRC46,80,0.64518,421,4.94553,0,-7.6056,3,-4.6587,9,-2.6306,15,-1.9706,3,-4.0800
ENSG00000264920,SP2-DT,80,1.58915,73,1.42308,5,-2.7016,20,-0.9826,15,-1.1807,30,-0.0749,34,0.13439
ENSG00000108439,PNPO,80,0.35530,62,-0.0671,98,0.69650,62,-0.0934,39,-0.7867,57,-0.1899,60,-0.1117
ENSG00000108465,CDK5RAP3,866,4.15009,101,-0.4035,8,-4.0424,49,-1.9112,37,-1.8951,55,-1.3276,39,-1.8328
ENSG00000082641,NFE2L1,80,-1.0431,168,0.10711,258,0.82210,183,0.39242,106,-0.6237,69,-1.2763,157,-0.0005
ENSG00000108468,CBX1,80,-0.1222,122,0.56332,119,0.51156,87,0.00154,54,-0.7242,53,-0.7651,91,0.07780
ENSG00000136436,CALCOCO2,80,1.15381,84,1.24698,28,-0.5534,32,-0.4739,34,-0.2566,17,-1.2937,28,-0.5630
ENSG00000159199,ATP5MC1,80,-1.2823,120,-0.6714,166,-0.1647,260,0.95635,159,-0.2304,169,-0.1367,108,-0.8355
ENSG00000159202,UBE2Z,80,-0.9194,115,-0.3690,163,0.19184,184,0.62434,141,-0.0460,64,-1.2538,151,0.06568
ENSG00000159210,SNF8,80,0.96104,63,0.56209,46,0.04643,35,-0.5299,43,-0.0775,39,-0.2200,36,-0.3519
ENSG00000167085,PHB1,80,-0.1165,96,0.17075,80,-0.1191,105,0.49310,63,-0.4914,62,-0.5157,63,-0.4835
ENSG00000121067,SPOP,80,0.34334,99,0.68672,77,0.26959,55,-0.3601,53,-0.3176,38,-0.8175,80,0.34424
ENSG00000121073,SLC35B1,80,0.65698,41,-0.4106,77,0.59645,53,-0.0178,42,-0.3689,45,-0.2637,37,-0.5846
ENSG00000136504,KAT7,80,0.79981,72,0.62389,45,-0.1543,49,-0.0120,30,-0.7712,41,-0.2783,28,-0.8541
ENSG00000005882,PDK2,80,-0.2978,79,-0.3161,65,-0.6284,122,0.60877,65,-0.6268,116,0.29719,74,-0.4187
ENSG00000108819,PPP1R9B,80,-0.2118,54,-0.8274,45,-1.1026,105,0.32955,143,0.72778,95,0.05047,82,-0.1700
ENSG00000108826,MRPL27,80,0.15910,94,0.42360,76,0.07205,69,-0.1330,45,-0.7333,57,-0.3679,98,0.49437
ENSG00000108829,LRRC59,80,0.90859,49,0.08648,36,-0.3962,47,0.02629,39,-0.2712,34,-0.4870,38,-0.3168
ENSG00000006282,SPATA20,80,1.13327,44,0.14009,77,1.05503,26,-0.9061,35,-0.2188,22,-0.9430,42,0.05076
ENSG00000154945,ANKRD40,80,0.16813,115,0.76813,16,-2.2495,51,-0.7409,81,0.19316,48,-0.6340,176,1.52580
ENSG00000108848,LUC7L3,80,-0.8416,236,0.89776,115,-0.2808,130,-0.1303,135,-0.0356,125,-0.1545,164,0.28477
ENSG00000141232,TOB1,80,-0.8733,917,4.06461,33,-2.1825,39,-2.3925,74,-1.0040,69,-1.0985,76,-0.9554
ENSG00000008294,SPAG9,80,-0.9967,311,1.20424,233,0.69523,117,-0.5810,163,0.10987,86,-0.8959,182,0.28541
ENSG00000239672,NME1,840,2.77510,55,-1.9309,191,-0.0220,150,-0.5716,100,-1.0273,67,-1.6360,87,-1.2319
ENSG00000243678,NME2,80,-1.4328,213,0.07334,217,0.10246,228,0.28470,193,-0.0870,249,0.32392,171,-0.2719
ENSG00000011260,UTP18,80,0.78475,51,0.04829,52,0.05829,51,0.06070,17,-1.6152,52,0.05750,42,-0.2806
ENSG00000154975,CA10,80,1.06891,1,-4.8329,27,-0.6732,49,0.40044,101,1.49468,3,-3.8601,11,-1.9564
ENSG00000166260,COX11,80,0.22035,50,-0.5289,111,0.75764,72,0.08381,45,-0.6863,67,-0.0738,57,-0.3216
ENSG00000108924,HLF,80,-1.1029,19,-3.1910,99,-0.7874,267,1.50009,251,0.70455,74,-1.2200,42,-2.0567
ENSG00000108960,MMD,80,-1.0442,52,-1.6971,13,-3.6945,233,1.11715,299,1.07443,169,0.11525,29,-2.5201
ENSG00000153933,DGKE,80,0.67082,19,-1.5791,93,0.93204,55,0.09871,50,-0.1125,47,-0.2075,22,-1.3621
ENSG00000121064,SCPEP1,80,0.53904,167,1.86529,31,-0.9495,51,-0.2677,42,-0.4981,8,-2.8903,43,-0.4681
ENSG00000121057,AKAP1,80,1.03488,59,0.52014,12,-1.9340,30,-0.7655,39,-0.1345,80,1.03151,39,-0.1649
ENSG00000153944,MSI2,80,-0.5545,439,2.48274,126,0.15787,45,-1.8383,123,0.12034,54,-1.1675,142,0.35240
ENSG00000181610,MRPS23,80,0.03412,74,-0.0922,123,0.74517,84,0.17652,58,-0.4661,63,-0.3410,48,-0.7574
ENSG00000136450,SRSF1,80,-0.1485,142,0.79266,96,0.14383,81,-0.1917,93,0.07936,64,-0.5057,81,-0.1339
ENSG00000264364,DYNLL2,80,-2.3562,285,-0.4536,547,0.60179,425,0.28492,251,-0.6449,504,0.46425,425,0.18240
ENSG00000005379,TSPOAP1,80,0.17809,118,0.82055,69,-0.0547,70,-0.0715,50,-0.5599,92,0.39588,30,-1.3467
ENSG00000213246,SUPT4H1,80,0.34756,73,0.18666,36,-0.8960,66,0.04554,87,0.48489,66,0.02414,41,-0.7042
ENSG00000108389,MTMR4,80,0.58781,36,-0.6971,19,-1.6711,71,0.62251,45,-0.3252,43,-0.4008,52,-0.1080
ENSG00000108387,SEPTIN4,80,-0.3756,45,-1.2483,166,0.80758,71,-0.7803,21,-2.3698,23,-2.2331,398,2.52380
ENSG00000108384,RAD51C,80,1.36554,27,-0.4335,15,-1.2767,38,0.12360,49,0.49460,23,-0.6634,13,-1.5764
ENSG00000175175,PPM1E,80,0.31058,44,-0.6378,131,1.14234,83,0.60802,19,-1.8882,9,-3.0095,45,-0.5946
ENSG00000108395,TRIM37,80,-1.1046,95,-0.8397,243,0.64981,228,0.91283,120,-0.4826,69,-1.3224,116,-0.5355
ENSG00000182628,SKA2,80,1.18974,98,1.55746,36,-0.1448,20,-1.3297,19,-1.0944,24,-0.7492,55,0.53829
ENSG00000153982,GDPD1,80,0.88512,32,-0.6053,33,-0.5626,55,0.40485,49,0.07913,25,-0.9629,30,-0.7029
ENSG00000175155,YPEL2,80,0.70392,38,-0.4976,50,-0.0757,52,-0.0095,23,-1.2379,39,-0.4362,83,0.76819
ENSG00000108406,DHX40,80,1.16711,115,1.84570,9,-2.1636,32,-0.5201,26,-0.6460,21,-0.9686,21,-0.9792
ENSG00000141367,CLTC,673,0.12405,385,-0.7536,653,0.07599,802,0.67047,469,-0.4478,465,-0.4619,377,-0.7858
ENSG00000062716,VMP1,80,0.13814,88,0.29639,104,0.56384,75,0.03951,46,-0.7233,58,-0.3845,60,-0.3183
ENSG00000108443,RPS6KB1,80,1.18681,45,0.22076,43,0.14088,35,-0.2935,29,-0.5035,17,-1.2977,42,0.09563
ENSG00000170832,USP32,80,1.51300,13,-1.3930,33,0.00051,26,-0.5406,35,0.10243,25,-0.4040,40,0.29964
ENSG00000062725,APPBP2,80,0.19834,77,0.13567,114,0.78547,56,-0.5254,64,-0.1647,74,0.07115,75,0.09608
ENSG00000141376,BCAS3,80,0.96441,38,-0.2560,36,-0.3620,46,0.07381,58,0.41804,27,-0.7843,24,-0.9352
ENSG00000108510,MED13,80,0.65347,84,0.73649,61,0.19682,37,-0.7939,85,0.74920,42,-0.3986,37,-0.5789
ENSG00000146872,TLK2,80,1.22280,45,0.24590,45,0.25817,30,-0.5779,48,0.34183,13,-1.6828,37,-0.0862
ENSG00000170921,TANC2,80,-0.0696,57,-0.5896,75,-0.1759,102,0.51345,61,-0.4935,102,0.31868,53,-0.7127
ENSG00000008283,CYB561,80,0.04484,180,1.42441,35,-1.2107,89,0.33245,40,-1.0347,50,-0.7044,39,-1.0777
ENSG00000136485,DCAF7,855,3.61621,45,-1.8223,101,-0.6034,77,-1.3265,49,-1.6769,58,-1.4320,61,-1.3578
ENSG00000266173,STRADA,870,4.32636,71,-0.8921,6,-4.3716,58,-1.5454,34,-2.0001,11,-3.5759,32,-2.0758
ENSG00000136490,LIMD2,80,1.56590,5,-2.6461,4,-3.1319,38,0.43384,18,-0.8619,33,0.05951,28,-0.2163
ENSG00000108588,CCDC47,80,-0.1129,119,0.53418,51,-0.8054,81,-0.1505,80,-0.1159,127,0.63921,80,-0.1209
ENSG00000198231,DDX42,80,-0.1021,104,0.32010,77,-0.1569,97,0.30465,50,-0.8235,67,-0.3862,90,0.07447
ENSG00000087191,PSMC5,80,-1.1179,216,0.43692,148,-0.1787,195,0.42775,134,-0.3303,147,-0.1899,146,-0.1959
ENSG00000266402,SNHG25,80,-0.5920,343,1.89527,93,-0.3686,80,-0.8290,69,-0.8241,160,0.51453,106,-0.1545
ENSG00000136478,TEX2,80,0.15035,74,0.03047,16,-2.2471,98,0.80496,54,-0.4605,52,-0.5238,59,-0.3354
ENSG00000108654,DDX5,696,0.65870,945,1.19451,351,-0.4471,407,-0.3135,313,-0.6273,399,-0.2459,330,-0.5452
ENSG00000291140,AMZ2P1,80,0.62343,67,0.33053,40,-0.5001,49,-0.2628,63,0.22208,52,-0.0909,50,-0.1323
ENSG00000120063,GNA13,80,1.02458,154,2.29172,25,-0.8383,12,-2.3246,66,0.69539,13,-1.8368,45,0.07339
ENSG00000154229,PRKCA,80,-0.9648,202,0.49117,63,-1.3347,168,0.29458,292,1.12830,76,-1.0407,108,-0.5105
ENSG00000075461,CACNG4,80,1.27850,20,-0.9700,67,0.96119,21,-1.2025,1,-4.8302,88,1.44926,36,-0.0839
ENSG00000198265,HELZ,80,0.87027,35,-0.4511,47,-0.0220,45,-0.1041,50,0.10347,34,-0.5344,46,-0.0539
ENSG00000197170,PSMD12,80,-0.0217,59,-0.5031,137,0.86613,92,0.31211,52,-0.7057,41,-1.0634,76,-0.1139
ENSG00000154217,PITPNC1,80,-0.1309,87,-0.0080,126,0.60449,62,-0.7495,116,0.46936,123,0.55866,92,0.09290
ENSG00000171634,BPTF,80,0.14489,160,1.32892,38,-1.0027,58,-0.5140,52,-0.5383,67,-0.1393,102,0.53741
ENSG00000182481,KPNA2,874,3.98672,37,-1.9783,65,-1.1385,72,-1.3265,45,-1.7024,26,-2.4762,33,-2.1718
ENSG00000196704,AMZ2,80,0.41267,129,1.23380,31,-1.0667,58,-0.1511,43,-0.5689,70,0.20145,34,-0.9192
ENSG00000108946,PRKAR1A,751,0.40868,543,-0.1151,540,-0.1244,743,0.63579,387,-0.6469,296,-1.0548,351,-0.7974
ENSG00000154265,ABCA5,80,0.53905,107,1.03702,37,-0.6893,64,0.27871,24,-1.3311,29,-1.0403,40,-0.5576
ENSG00000125398,SOX9,80,-0.7107,689,3.41956,31,-2.1341,35,-2.3958,236,1.04699,28,-2.2809,59,-1.1690
ENSG00000180616,SSTR2,80,-0.3971,14,-2.9432,38,-1.5152,183,1.87534,80,-0.4088,65,-0.7226,21,-2.4143
ENSG00000166685,COG1,80,0.55492,20,-1.5805,55,-0.0672,72,0.62861,47,-0.3171,57,-0.0128,22,-1.4406
ENSG00000179604,CDC42EP4,80,-0.1411,426,3.08058,52,-0.8097,21,-2.6326,124,0.56689,47,-0.9615,63,-0.5189
ENSG00000172809,RPL38,80,-3.2018,716,0.09344,819,0.31231,655,-0.0742,878,0.42638,821,0.31677,822,0.31790
ENSG00000141540,TTYH2,80,0.76798,36,-0.5060,34,-0.6203,19,-1.8740,31,-0.7495,19,-1.4431,225,2.85584
ENSG00000109062,NHERF1,80,0.46607,122,1.18861,21,-1.5898,22,-1.9621,190,2.04516,48,-0.3478,53,-0.1952
ENSG00000161509,GRIN2C,80,1.19637,25,-0.6875,80,1.18867,13,-2.0334,117,1.91431,26,-0.6096,10,-1.9836
ENSG00000167861,HID1,80,0.57295,37,-0.6344,85,0.67691,65,0.35412,17,-1.7728,39,-0.5706,45,-0.3665
ENSG00000180901,KCTD2,80,-0.2715,65,-0.5948,110,0.23879,117,0.54258,91,-0.0724,40,-1.3347,96,0.01356
ENSG00000167863,ATP5PD,80,-1.3759,186,-0.0851,239,0.31814,243,0.55795,225,0.22327,200,0.02975,59,-1.8226
ENSG00000189159,JPT1,848,2.57531,73,-1.6323,195,-0.1332,176,-0.4264,105,-1.0889,127,-0.8028,72,-1.6622
