Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000157193,LRP8,3,-3.9202,103,1.17409,20,-1.4515,6,-3.0698,41,-0.3493,130,1.61077,69,0.56176,33,-0.6779,37,-0.5166
ENSG00000116209,TMEM59,397,0.80285,103,-1.3335,309,0.38140,211,-0.2314,256,0.07427,351,0.59398,218,-0.2059,187,-0.4242,194,-0.3623
ENSG00000116221,MRPL37,3,-4.3640,103,0.64107,58,-0.2732,26,-1.4975,64,-0.1426,148,1.27850,82,0.29355,37,-0.9690,93,0.46375
ENSG00000157216,SSBP3,3,-5.7902,103,-0.9284,156,-0.2835,58,-1.7777,66,-1.5944,253,0.48975,447,1.86839,81,-1.2958,256,0.51281
ENSG00000116133,DHCR24,3,-5.5749,103,-0.7007,177,0.15502,43,-2.0122,456,1.82616,130,-0.3434,210,0.48994,189,0.25769,91,-0.8915
ENSG00000162407,PLPP3,307,0.73203,284,0.60102,486,1.55711,59,-1.8295,38,-2.4710,393,1.16374,58,-1.9804,206,0.07281,79,-1.4117
ENSG00000177606,JUN,136,0.29679,103,-0.1524,374,2.14076,201,0.94949,0,-8.0231,59,-1.0124,90,-0.3999,26,-2.2258,55,-1.1282
ENSG00000162599,NFIA,27,-2.4933,103,-0.4938,423,1.94195,371,1.68073,8,-4.1255,116,-0.3087,83,-0.9024,175,0.34881,21,-2.8573
ENSG00000162604,TM2D1,478,2.71636,103,-0.1471,58,-1.0341,24,-2.3391,79,-0.5652,54,-1.1435,100,-0.2153,60,-0.9691,73,-0.6719
ENSG00000116641,DOCK7,150,1.23956,103,0.58830,152,1.27192,60,-0.2766,27,-1.4809,41,-0.8692,52,-0.5622,46,-0.6938,35,-1.1160
ENSG00000162434,JAK1,3,-4.4253,103,0.56997,124,0.89061,56,-0.4086,92,0.37941,54,-0.4657,73,0.01404,69,-0.0810,78,0.12166
ENSG00000162433,AK4,3,-4.5771,103,0.39218,108,0.46594,136,0.86035,100,0.34420,54,-0.6254,108,0.54997,34,-1.3232,53,-0.6544
ENSG00000116675,DNAJC6,194,-1.0915,103,-2.0349,68,-2.6396,243,-0.7455,694,0.95657,879,1.38092,550,0.64488,299,-0.4272,333,-0.2545
ENSG00000184588,PDE4B,3,-4.2701,103,0.75048,104,0.77186,35,-0.9773,145,1.35381,34,-1.0085,22,-1.7786,86,0.45504,98,0.67070
ENSG00000118473,SGIP1,64,-1.0881,103,-0.3609,45,-1.6284,97,-0.4483,142,0.15018,166,0.40148,171,0.52532,112,-0.2338,223,0.90304
ENSG00000142864,SERBP1,147,-0.8490,1034,2.63167,339,0.47775,207,-0.3210,78,-1.7897,145,-0.8712,149,-0.9090,135,-0.9826,150,-0.8176
ENSG00000162595,DIRAS3,3,-5.1898,103,-0.2857,147,0.28383,63,-1.0449,254,1.21737,17,-2.9688,3,-5.6540,23,-2.5182,618,3.16940
ENSG00000116729,WLS,3,-5.2426,103,-0.3432,448,2.27291,91,-0.5364,128,0.00052,204,0.77167,89,-0.6290,80,-0.7358,44,-1.6228
ENSG00000033122,LRRC7,39,-1.6951,103,-0.2263,32,-1.9996,99,-0.2862,35,-1.8509,217,1.00411,171,0.68666,76,-0.6991,246,1.22730
ENSG00000116754,SRSF11,96,-0.5047,103,-0.3976,168,0.38909,137,0.05326,143,0.12598,111,-0.2783,170,0.46455,120,-0.1513,105,-0.3596
ENSG00000132485,ZRANB2,164,0.37504,103,-0.3731,161,0.34237,171,0.43652,148,0.20887,95,-0.4915,113,-0.2566,105,-0.3366,130,-0.0018
ENSG00000172260,NEGR1,5,-5.2864,103,-0.9647,45,-2.2098,145,-0.4333,157,-0.3116,451,1.46720,368,1.31812,106,-0.9143,167,-0.2220
ENSG00000178965,ERICH3,3,-4.2876,103,0.73084,28,-1.3028,47,-0.5416,14,-2.3667,133,1.17829,117,1.13042,24,-1.5154,74,0.17551
ENSG00000117054,ACADM,3,-4.3250,103,0.68693,83,0.32347,89,0.44755,110,0.79259,57,-0.2798,69,0.03045,27,-1.3753,67,-0.0098
ENSG00000137955,RABGGTB,118,0.91508,103,0.68107,40,-0.8223,69,0.02034,86,0.38090,43,-0.7103,62,-0.1556,69,0.02658,27,-1.4068
ENSG00000142892,PIGK,3,-4.0147,103,1.05791,35,-0.7102,68,0.34605,82,0.66016,49,-0.1643,64,0.28542,33,-0.7707,46,-0.2823
ENSG00000154027,AK5,399,0.74800,103,-1.3872,34,-3.0262,118,-1.1863,66,-2.0357,297,0.25513,538,1.56058,99,-1.4449,342,0.48864
ENSG00000077254,USP33,34,-1.8763,103,-0.1941,104,-0.1770,101,-0.2219,147,0.37680,97,-0.2916,165,0.65841,122,0.07161,127,0.13632
ENSG00000180488,MIGA1,6,-4.2157,103,-0.0378,85,-0.3470,83,-0.3795,201,1.08019,106,0.01403,103,-0.0355,135,0.39861,129,0.32810
ENSG00000162613,FUBP1,3,-4.4677,103,0.52055,83,0.17152,56,-0.4482,113,0.68175,101,0.49167,78,0.07245,48,-0.7041,84,0.19161
ENSG00000162616,DNAJB4,3,-4.2889,103,0.72926,112,0.88028,89,0.49336,72,0.14976,37,-0.9100,68,0.05009,30,-1.2092,77,0.25002
ENSG00000137941,TTLL7,592,1.94575,103,-1.0079,95,-1.1298,227,0.22913,174,-0.1947,99,-1.0714,180,-0.1646,254,0.41238,68,-1.6388
ENSG00000142875,PRKACB,1084,0.90878,103,-2.7307,213,-1.6572,368,-0.8336,570,-0.1538,739,0.26286,800,0.45298,452,-0.5178,1148,1.00953
ENSG00000174021,GNG5,3,-4.0277,103,1.04222,174,2.03919,39,-0.5415,8,-2.8420,62,0.19069,39,-0.5717,50,-0.1461,33,-0.8108
ENSG00000117155,SSX2IP,3,-4.7007,103,0.25498,27,-1.8151,71,-0.3280,15,-2.6500,122,0.53003,172,1.35721,57,-0.6727,137,0.72897
ENSG00000162642,C1orf52,3,-4.4865,103,0.49899,34,-1.2298,54,-0.5321,58,-0.4217,78,0.05192,127,1.00954,55,-0.5024,118,0.72714
ENSG00000153904,DDAH1,118,-1.2457,103,-1.4447,337,0.40357,221,-0.2770,285,0.12932,516,1.13249,302,0.25352,292,0.16782,155,-0.8233
ENSG00000122417,ODF2L,3,-4.0156,103,1.05729,80,0.61789,68,0.36413,72,0.44199,42,-0.4005,60,0.16044,34,-0.7313,24,-1.2483
ENSG00000097033,SH3GLB1,3,-4.3034,103,0.71145,156,1.45343,158,1.47245,57,-0.2588,44,-0.6358,37,-1.0133,60,-0.1715,13,-2.4591
ENSG00000183291,SELENOF,3,-5.3039,103,-0.4100,195,0.62276,171,0.40249,216,0.79119,171,0.39709,147,0.17251,85,-0.7082,98,-0.4867
ENSG00000153936,HS2ST1,3,-4.2192,103,0.81149,67,0.10462,97,0.71304,1,-5.1878,113,0.97936,67,0.12394,34,-0.9281,74,0.26907
ENSG00000143013,LMO4,132,-1.6432,1057,1.77006,128,-1.6896,206,-0.9693,83,-2.3220,833,1.31394,560,0.71646,135,-1.6090,151,-1.4406
ENSG00000197147,LRRC8B,341,1.95208,103,-0.1507,18,-2.7704,44,-1.4550,7,-4.0279,110,-0.0444,187,0.97192,30,-2.0002,106,-0.1105
ENSG00000162664,ZNF326,3,-3.8774,103,1.22770,77,0.72301,25,-1.0566,36,-0.5092,32,-0.6863,45,-0.1586,52,0.06372,78,0.73743
ENSG00000189195,BTBD8,102,-0.1526,103,-0.1320,42,-1.4968,123,0.15524,74,-0.6357,187,0.85088,137,0.37108,88,-0.3840,126,0.19161
ENSG00000122406,RPL5,3,-6.7981,103,-1.9769,581,0.71540,990,1.68320,276,-0.4897,547,0.61289,333,-0.2194,348,-0.1259,250,-0.6405
ENSG00000154511,DIPK1A,3,-4.4235,197,1.73702,86,0.26636,72,-0.0159,99,0.50203,66,-0.1381,57,-0.4103,28,-1.4324,59,-0.3121
ENSG00000117500,TMED5,3,-3.9528,103,1.13402,86,0.82682,57,0.13793,41,-0.3862,30,-0.8640,57,0.15577,33,-0.7104,55,0.09284
ENSG00000117505,DR1,3,-4.0132,103,1.05923,61,0.16976,83,0.69048,8,-2.7750,74,0.50050,54,-0.0224,60,0.14388,45,-0.2894
ENSG00000137942,FNBP1L,3,-4.0236,103,1.04730,93,0.87559,68,0.33509,79,0.59816,25,-1.2045,30,-1.0012,50,-0.1421,67,0.31885
ENSG00000117525,F3,3,-4.0038,103,1.07169,102,1.06411,47,-0.2114,9,-2.6879,110,1.19706,32,-0.8740,63,0.25210,38,-0.5433
ENSG00000117519,CNN3,43,-1.9570,103,-0.6607,601,2.47663,195,0.35055,143,-0.1532,173,0.15148,54,-1.7531,132,-0.2754,73,-1.1885
ENSG00000117569,PTBP2,3,-4.5014,103,0.48189,66,-0.2427,6,-3.7836,119,0.72877,67,-0.2017,107,0.63418,71,-0.1266,116,0.68349
ENSG00000117600,PLPPR4,3,-5.6839,103,-0.8163,29,-2.6895,80,-1.1894,64,-1.5225,259,0.65690,364,1.52704,61,-1.6145,409,1.46724
ENSG00000156875,MFSD14A,3,-3.8618,103,1.24675,51,0.05366,30,-0.7541,72,0.61769,43,-0.1924,51,0.08655,49,-0.0054,37,-0.4578
ENSG00000137996,RTCA,3,-4.1442,103,0.90102,28,-1.1599,70,0.25140,106,0.95198,55,-0.1255,84,0.65298,40,-0.6360,23,-1.4347
ENSG00000162636,EEIG2,3,-4.2762,103,0.74411,9,-2.9253,45,-0.5669,141,1.30467,108,0.83429,84,0.47123,40,-0.7577,35,-0.9763
ENSG00000116266,STXBP3,3,-4.2870,103,0.73084,95,0.59899,79,0.29584,61,-0.1226,138,1.24768,38,-0.9256,55,-0.2850,48,-0.4896
ENSG00000121940,CLCC1,3,-4.3348,103,0.67516,58,-0.2420,92,0.48194,68,-0.0142,132,1.11023,65,-0.0730,40,-0.8126,54,-0.3630
ENSG00000085433,WDR47,3,-5.0755,103,-0.1611,52,-1.1987,31,-1.9505,197,0.90916,122,0.11057,206,1.17165,83,-0.4935,136,0.28224
ENSG00000197780,TAF13,3,-4.5765,103,0.37893,82,0.01043,100,0.33505,168,1.22109,28,-1.6114,87,0.11254,96,0.25850,61,-0.4624
ENSG00000215717,TMEM167B,3,-4.7392,360,2.55160,44,-1.1248,100,0.14830,75,-0.3125,125,0.51667,54,-0.8704,29,-1.7319,65,-0.5326
ENSG00000031698,SARS1,3,-5.8309,103,-0.9727,102,-0.9847,161,-0.2792,352,1.00897,258,0.47513,277,0.69275,192,-0.0085,200,0.05734
ENSG00000143126,CELSR2,430,1.48830,115,-0.7113,67,-1.5199,91,-1.0671,128,-0.5454,284,0.74480,240,0.53590,118,-0.6604,93,-1.0267
ENSG00000134243,SORT1,852,1.99072,103,-1.5251,153,-0.9309,67,-2.1546,129,-1.1909,266,-0.0711,425,0.81668,316,0.20787,43,-2.8121
ENSG00000143106,PSMA5,11,-2.8668,103,0.54771,96,0.43639,21,-1.8671,104,0.56273,73,-0.0168,100,0.57960,24,-1.6969,103,0.55040
ENSG00000116337,AMPD2,3,-4.7632,103,0.18465,55,-0.7878,0,-7.5396,194,1.26154,96,0.07831,94,0.03452,65,-0.5401,214,1.44739
ENSG00000134202,GSTM3,4,-5.3279,103,-0.8652,250,0.54116,235,0.44230,203,0.19905,252,0.55202,173,-0.0627,118,-0.6599,283,0.74907
ENSG00000168710,AHCYL1,519,0.24920,103,-2.2238,1453,2.12603,905,1.20105,188,-1.3316,417,-0.1018,140,-1.8946,308,-0.5764,274,-0.7597
ENSG00000197106,SLC6A17,3,-5.1524,103,-0.2452,10,-3.6640,31,-2.0390,197,0.81947,182,0.68489,269,1.69313,57,-1.1492,79,-0.6541
ENSG00000116396,KCNC4,3,-4.0774,103,0.98179,46,-0.3497,0,-6.6662,131,1.42340,106,1.03662,62,0.14689,32,-0.8889,25,-1.2851
ENSG00000134248,LAMTOR5,8,-4.2268,103,-0.4549,154,0.18364,260,1.06412,251,1.00260,173,0.37007,137,-0.0013,106,-0.4160,47,-1.6515
ENSG00000177301,KCNA2,3,-4.6101,103,0.35764,7,-3.6604,42,-1.0430,115,0.54626,103,0.36422,153,1.22643,75,-0.1423,71,-0.2453
ENSG00000116459,ATP5PB,183,-0.2182,103,-1.1038,171,-0.3266,148,-0.5538,312,0.65214,273,0.42766,284,0.57110,108,-1.0269,232,0.16394
ENSG00000116473,RAP1A,19,-1.8093,103,0.78953,72,0.19627,124,1.11121,71,0.17530,11,-2.6002,35,-1.0214,100,0.73755,68,0.09720
ENSG00000171385,KCND3,20,-2.3186,103,0.16801,7,-3.7908,70,-0.4355,156,0.85740,90,-0.0422,167,1.16434,53,-0.8646,94,0.02802
ENSG00000116489,CAPZA1,3,-4.8691,103,0.06632,102,0.04803,182,1.02045,116,0.25684,108,0.14448,95,-0.0625,72,-0.5022,111,0.19077
ENSG00000155366,RHOC,3,-4.5355,103,0.44303,298,2.45519,128,0.80856,31,-1.4212,49,-0.7156,20,-2.2164,85,0.12535,47,-0.7963
ENSG00000163349,HIPK1,3,-4.8545,103,0.08274,350,2.32204,91,-0.1199,62,-0.7020,54,-0.9287,60,-0.8240,49,-1.0689,145,0.64290
ENSG00000197323,TRIM33,3,-5.5130,1099,4.46166,64,-1.3631,45,-1.8871,27,-2.6163,69,-1.2480,77,-1.1606,23,-2.8633,60,-1.4567
ENSG00000116752,BCAS2,58,-1.0012,103,-0.1052,98,-0.1871,119,0.13181,156,0.56742,210,1.08646,114,0.06724,53,-1.1132,74,-0.6148
ENSG00000009307,CSDE1,3,-6.6674,103,-1.8437,528,0.70681,640,1.04035,428,0.35552,297,-0.2312,318,-0.1396,296,-0.2387,507,0.63764
ENSG00000163399,ATP1A1,3,-6.7709,103,-1.9490,104,-1.9337,177,-1.1359,409,0.16507,529,0.58869,755,1.46551,205,-0.9144,652,0.94861
ENSG00000198162,MAN1A2,4,-5.7970,103,-1.0636,137,-0.6293,723,2.29740,140,-0.5972,184,-0.1694,118,-0.9377,313,0.70023,206,0.00906
ENSG00000092621,PHGDH,320,1.85662,103,-0.1225,362,2.11408,34,-1.7860,16,-2.8762,79,-0.5454,37,-1.8093,91,-0.3215,34,-1.8170
ENSG00000265808,SEC22B,495,2.65334,103,-0.2435,93,-0.4048,58,-1.1112,105,-0.2064,89,-0.4729,71,-0.8834,68,-0.8794,46,-1.4852
ENSG00000265491,RNF115,35,-0.7026,103,1.02356,44,-0.3566,56,0.00310,66,0.27905,30,-0.9531,66,0.30838,42,-0.4476,48,-0.2219
ENSG00000131779,PEX11B,3,-4.0897,103,0.96739,28,-1.0835,45,-0.3860,80,0.53539,88,0.70273,74,0.47808,20,-1.5693,58,0.01018
ENSG00000265241,RBM8A,3,-5.0864,103,-0.1734,109,-0.0817,236,1.21803,156,0.50181,172,0.66079,85,-0.5153,51,-1.2373,146,0.39414
ENSG00000265972,TXNIP,1042,3.22104,103,-1.0628,393,1.09745,349,0.88857,43,-2.3539,9,-4.5029,7,-5.1572,77,-1.5049,14,-3.9440
ENSG00000178104,PDE4DIP,3,-5.9572,103,-1.1097,565,1.71739,496,1.46731,83,-1.4359,165,-0.3829,198,-0.1155,135,-0.6950,162,-0.4146
ENSG00000159164,SV2A,9,-5.2770,103,-1.8183,70,-2.3953,104,-1.8087,778,1.42573,635,1.05578,550,0.94527,188,-0.9138,396,0.25412
ENSG00000136631,VPS45,71,-0.0913,269,2.30349,51,-0.6197,51,-0.6023,84,0.17730,17,-2.2334,58,-0.4471,41,-0.9351,54,-0.5367
ENSG00000143401,ANP32E,3,-4.7967,103,0.14741,132,0.55442,197,1.24917,126,0.47857,92,-0.0365,67,-0.5780,73,-0.4036,79,-0.2679
ENSG00000266472,MRPS21,3,-5.2272,103,-0.3266,199,0.74387,80,-0.7074,229,0.98971,109,-0.2409,167,0.51697,120,-0.0806,88,-0.5664
ENSG00000143384,MCL1,3,-4.2554,103,0.76849,204,2.04464,81,0.36223,53,-0.2989,26,-1.4067,57,-0.2165,23,-1.5771,38,-0.8061
ENSG00000143420,ENSA,3,-5.8443,103,-0.9859,93,-1.1335,151,-0.3942,181,-0.1136,439,1.39009,293,0.78854,115,-0.8214,271,0.54348
ENSG00000213190,MLLT11,15,-4.4529,103,-1.6376,59,-2.4586,185,-0.7508,603,1.17931,498,0.84410,539,1.16897,196,-0.6651,258,-0.2387
ENSG00000159352,PSMD4,121,-0.1530,103,-0.4081,120,-0.1682,220,0.82435,183,0.51665,132,-0.0226,152,0.23575,74,-0.9237,79,-0.8258
ENSG00000143393,PI4KB,138,1.06156,103,0.56391,41,-0.8707,15,-2.3977,90,0.34843,61,-0.2838,86,0.29552,53,-0.4829,56,-0.4189
ENSG00000159377,PSMB4,190,-0.4969,231,-0.1903,201,-0.4119,147,-0.8924,414,0.76259,374,0.59242,305,0.28693,148,-0.8879,293,0.18672
ENSG00000143442,POGZ,3,-4.2002,103,0.83451,59,-0.0725,63,0.03071,57,-0.1252,124,1.15602,43,-0.6362,47,-0.4349,78,0.37172
ENSG00000143376,SNX27,3,-4.2722,103,0.74860,69,0.08075,5,-3.6328,121,1.02892,40,-0.7426,74,0.22732,58,-0.1926,105,0.78652
ENSG00000159409,CELF3,68,-0.0440,103,0.63031,17,-2.1352,9,-3.0394,74,0.08787,107,0.69386,103,0.72910,19,-1.9762,98,0.54553
ENSG00000197747,S100A10,3,-5.8916,103,-1.0355,792,2.54953,597,1.92685,163,-0.3263,71,-1.5959,117,-0.9219,37,-2.5592,7,-4.9156
ENSG00000197956,S100A6,3,-6.6992,103,-1.8752,1498,2.73853,729,1.23532,469,0.46991,186,-0.9874,143,-1.4892,149,-1.3279,90,-2.0689
ENSG00000189171,S100A13,3,-5.6087,103,-0.7366,495,1.94198,379,1.42311,71,-1.2888,143,-0.2259,104,-0.7845,153,-0.1207,93,-0.8851
ENSG00000160678,S100A1,3,-4.6432,103,0.31999,171,1.18589,122,0.59936,23,-1.9419,88,0.06358,49,-0.9173,122,0.59726,114,0.48967
ENSG00000160679,CHTOP,3,-4.5438,103,0.43297,110,0.53970,110,0.53610,57,-0.5192,96,0.32437,60,-0.4737,57,-0.4972,132,0.85554
ENSG00000143621,ILF2,3,-4.8083,103,0.13452,80,-0.2714,130,0.51502,136,0.59718,68,-0.5292,118,0.40211,43,-1.2088,148,0.73912
ENSG00000143624,INTS3,3,-4.2254,103,0.80434,63,-0.0038,25,-1.4015,74,0.24969,30,-1.1540,84,0.52798,34,-0.9585,132,1.24251
ENSG00000143614,GATAD2B,3,-4.0926,103,0.96269,47,-0.3116,41,-0.5223,65,0.19986,58,0.02329,73,0.44553,36,-0.7112,75,0.41939
ENSG00000143543,JTB,12,-3.7763,103,-0.6871,244,0.69346,112,-0.5510,148,-0.1227,269,0.86580,197,0.39138,141,-0.2016,173,0.13235
ENSG00000177954,RPS27,849,-0.4314,103,-3.5704,2074,1.03865,2377,1.28448,687,-0.7583,919,-0.3080,640,-0.9484,1506,0.48989,1362,0.32399
ENSG00000143549,TPM3,105,-1.3768,103,-1.4042,249,-0.0468,492,1.09507,254,-0.0155,349,0.50421,314,0.37805,148,-0.8575,235,-0.1406
ENSG00000143612,C1orf43,4,-4.9782,103,-0.1731,82,-0.5230,52,-1.2075,130,0.20588,243,1.26965,146,0.44436,128,0.17546,114,-0.0177
ENSG00000143569,UBAP2L,67,-0.0064,103,0.70460,70,0.05978,68,0.02726,95,0.56932,51,-0.4337,50,-0.4907,28,-1.3288,88,0.43559
ENSG00000143575,HAX1,3,-4.4525,103,0.53838,104,0.56239,27,-1.5286,56,-0.4332,60,-0.3328,134,1.17363,61,-0.3050,57,-0.3980
ENSG00000160714,UBE2Q1,3,-5.8963,1103,3.44195,97,-1.1239,21,-3.3646,172,-0.2540,176,-0.2156,134,-0.6952,74,-1.5427,98,-1.1113
ENSG00000160710,ADAR,339,0.84419,103,-1.0564,139,-0.5941,109,-0.9725,317,0.73176,222,0.14118,223,0.17100,145,-0.5292,213,0.07506
ENSG00000143603,KCNN3,3,-4.4860,103,0.48662,238,2.02244,125,0.81273,23,-1.7847,33,-1.2914,28,-1.6160,95,0.34590,86,0.18611
ENSG00000163344,PMVK,5,-4.0508,103,0.38667,146,0.98340,25,-1.8043,51,-0.7196,50,-0.7370,125,0.82366,79,-0.0404,102,0.37048
ENSG00000163346,PBXIP1,3,-5.4560,103,-0.5731,651,2.80837,138,-0.1137,61,-1.3684,237,0.77459,37,-2.2376,94,-0.7096,122,-0.3100
ENSG00000179085,DPM3,3,-4.2486,103,0.77689,82,0.39069,61,-0.0803,69,0.10468,114,0.95348,41,-0.7556,26,-1.3532,101,0.75127
ENSG00000163463,KRTCAP2,3,-4.8391,103,0.09996,178,1.01367,126,0.43334,123,0.39123,73,-0.4506,85,-0.2368,79,-0.3110,113,0.24599
ENSG00000116521,SCAMP3,269,1.91030,103,0.19521,42,-1.1845,0,-7.5346,107,0.25459,156,0.89079,64,-0.6082,43,-1.1666,63,-0.5750
ENSG00000160752,FDPS,3,-5.0177,103,-0.0979,85,-0.3972,33,-1.8335,422,2.49180,97,-0.1941,89,-0.3590,98,-0.1790,75,-0.5873
ENSG00000160753,RUSC1,96,-0.0423,103,0.06503,31,-1.7612,18,-2.5416,191,1.10269,85,-0.2376,157,0.88715,36,-1.5240,115,0.23817
ENSG00000116539,ASH1L,3,-5.1761,103,-0.2712,151,0.34697,313,1.62399,70,-0.8743,169,0.53306,102,-0.3232,91,-0.4599,118,-0.0526
ENSG00000163374,YY1AP1,144,1.14574,103,0.56712,61,-0.2828,13,-2.6037,57,-0.3880,27,-1.5279,82,0.21413,50,-0.5923,110,0.67727
ENSG00000132676,DAP3,154,1.45986,103,0.74325,41,-0.7327,70,0.11634,90,0.51901,32,-1.0999,51,-0.4475,43,-0.6631,20,-1.7587
ENSG00000132718,SYT11,758,0.32377,103,-2.7148,405,-0.6711,302,-1.1167,770,0.34936,909,0.62606,929,0.77165,521,-0.2773,582,-0.1021
ENSG00000116584,ARHGEF2,661,3.64806,103,-0.1494,23,-2.3882,4,-4.7545,15,-3.0482,59,-1.0011,75,-0.6973,41,-1.5639,75,-0.6457
ENSG00000163479,SSR2,3,-4.5706,103,0.40265,61,-0.4338,113,0.55678,130,0.79346,80,-0.0100,94,0.29013,61,-0.4420,64,-0.3495
ENSG00000116586,LAMTOR2,111,0.40713,103,0.28095,101,0.24954,41,-1.1430,100,0.23389,104,0.30268,73,-0.2965,50,-0.8614,108,0.36532
ENSG00000160785,SLC25A44,191,1.74053,103,0.62123,9,-3.0178,0,-7.1645,126,0.96710,47,-0.6164,73,0.06489,27,-1.4732,54,-0.4099
ENSG00000160781,PAQR6,1277,3.10707,103,-1.4295,412,0.75374,173,-0.6389,59,-2.2548,55,-2.3489,65,-2.2319,305,0.25148,92,-1.5964
ENSG00000163468,CCT3,462,1.44905,454,1.41674,105,-0.9873,81,-1.3717,236,0.28512,114,-0.8560,155,-0.4246,110,-0.9207,108,-0.9415
ENSG00000125462,MIR9-1HG,356,-0.9630,103,-2.8048,725,0.15110,858,0.42640,261,-1.4335,1212,1.01547,603,-0.1618,1147,0.91878,736,0.17550
ENSG00000116604,MEF2D,3,-5.7431,1088,3.74970,49,-2.0009,47,-2.0592,34,-2.5413,123,-0.6077,128,-0.6004,66,-1.5523,147,-0.3325
ENSG00000163382,NAXE,3,-4.8231,103,0.11781,149,0.73067,61,-0.7082,116,0.31464,54,-0.8927,135,0.65337,82,-0.2437,118,0.33935
ENSG00000132702,HAPLN2,3570,6.41174,103,-2.0460,19,-4.4721,87,-2.2998,44,-3.2963,2,-7.2743,12,-5.3468,70,-2.6205,26,-4.0632
ENSG00000132692,BCAN,3,-5.2894,103,-0.3941,206,0.72685,33,-2.1160,44,-1.6839,395,1.93353,102,-0.4533,264,1.16212,71,-0.9619
ENSG00000143314,MRPL24,3,-4.1013,103,0.95254,98,0.86505,41,-0.5568,75,0.41248,17,-1.8430,83,0.67411,43,-0.4738,35,-0.8011
ENSG00000143321,HDGF,170,1.02412,103,0.18454,152,0.83384,100,0.13643,41,-1.2375,57,-0.7424,54,-0.9012,45,-1.1070,143,0.72359
ENSG00000162706,CADM3,15,-3.6616,103,-0.8810,141,-0.4003,34,-2.5422,272,0.66359,296,0.80894,268,0.74483,86,-1.1613,332,1.01003
ENSG00000158710,TAGLN2,3,-4.4896,103,0.49507,304,2.57401,141,1.03033,33,-1.2903,42,-0.9236,59,-0.4419,12,-2.7568,4,-4.1681
ENSG00000177807,KCNJ10,118,0.40230,103,0.18106,147,0.77700,123,0.47905,57,-0.7320,139,0.68200,27,-1.9963,135,0.63170,42,-1.1976
ENSG00000162728,KCNJ9,3,-3.9723,103,1.10922,11,-2.3761,14,-1.9502,27,-1.0250,77,0.61692,125,1.81394,18,-1.6110,26,-1.0643
ENSG00000162729,IGSF8,200,0.62009,103,-0.4456,46,-1.6572,21,-2.8061,177,0.41833,214,0.74135,189,0.61296,76,-0.9073,151,0.16211
ENSG00000018625,ATP1A2,429,-0.1866,103,-2.3445,1225,1.61320,400,-0.2981,74,-2.8224,1111,1.42755,292,-0.8579,597,0.34452,302,-0.7329
ENSG00000162734,PEA15,752,0.12558,103,-2.8809,1117,0.78387,578,-0.2942,733,0.08495,841,0.30847,913,0.50924,641,-0.1304,364,-1.0070
ENSG00000132716,DCAF8,413,1.65997,680,2.75359,75,-1.1578,20,-3.0821,52,-1.6953,80,-1.0502,91,-0.9467,47,-1.8578,36,-2.2552
ENSG00000162735,PEX19,110,0.18794,248,1.61347,55,-0.8849,45,-1.2003,81,-0.2868,84,-0.2288,101,0.06518,59,-0.7788,90,-0.1188
ENSG00000122218,COPA,131,-0.1497,103,-0.5297,117,-0.3264,120,-0.2965,180,0.35996,269,1.04320,136,-0.1065,92,-0.7040,158,0.14962
ENSG00000162736,NCSTN,320,2.36414,103,0.26094,65,-0.4644,39,-1.2438,81,-0.1257,59,-0.6195,45,-1.1057,40,-1.2056,78,-0.1789
ENSG00000215845,TSTD1,3,-4.2204,103,0.80812,64,0.02449,49,-0.3866,32,-1.0240,109,0.90495,108,1.05247,14,-2.2586,40,-0.7209
ENSG00000143256,PFDN2,3,-4.6560,103,0.30583,52,-0.7731,87,0.03607,147,0.90057,80,-0.1041,104,0.37653,92,0.12158,79,-0.1127
ENSG00000143222,UFC1,3,-5.1176,103,-0.2075,270,1.41992,121,0.04954,104,-0.1853,106,-0.1559,118,0.01144,94,-0.3490,136,0.23326
ENSG00000158864,NDUFS2,225,0.40255,103,-0.8339,97,-0.9196,21,-3.1416,223,0.38426,244,0.53370,299,1.03941,82,-1.1709,165,-0.1043
ENSG00000248485,PCP4L1,3,-4.7497,103,0.20016,11,-3.1847,2,-5.3803,143,0.74907,66,-0.5097,72,-0.4059,57,-0.7160,380,2.68124
ENSG00000143252,SDHC,3,-4.7120,103,0.24263,103,0.24643,120,0.49815,137,0.71857,91,0.04495,84,-0.0932,60,-0.6016,99,0.18269
ENSG00000152332,UHMK1,109,-0.8308,103,-0.9129,103,-0.9083,175,-0.0909,229,0.34821,286,0.71424,325,1.11322,136,-0.4798,59,-1.7379
ENSG00000117152,RGS4,7,-5.3775,103,-1.4827,35,-3.0704,97,-1.5660,29,-3.3359,812,1.95111,687,2.04752,95,-1.6089,149,-0.9304
ENSG00000143248,RGS5,3,-4.3232,103,0.68842,60,-0.1985,13,-2.4355,30,-1.2565,87,0.40781,124,1.20079,84,0.35440,49,-0.5186
